"year","shapeID","country","adm2","built_m2"
2020,"17698898B67359070524975","AFG","Deh Bala",790430.978620762
2020,"17698898B98443198567384","AFG","Gulran",412292.790784538
2020,"17698898B82675281335003","AFG","Koshk",778555.785340471
2020,"17698898B74585757664988","AFG","Chaparhar",5646749.36426938
2020,"17698898B84066352785355","AFG","Koshki Kohna",81808.0006095171
2020,"17698898B31168234973124","AFG","Pachier Agam",1034638.14284845
2020,"17698898B88962028797570","AFG","Kohsan",1144483.09337358
2020,"17698898B58246966451205","AFG","Khogayani",4257024.13067431
2020,"17698898B9118080572878","AFG","Shirzad",1278325.91202315
2020,"17698898B30811011988841","AFG","Ghoryan",1815393.2494228
2020,"17698898B26698492431192","AFG","Hesarak",812320.461843222
2020,"17698898B40667895693210","AFG","Zanda  Jan
",849109.033316195
2020,"17698898B91002428816885","AFG","Azra",154048.82655674
2020,"17698898B41376487693068","AFG","Guzara",4127035.41774762
2020,"17698898B76505255120202","AFG","Karukh",509353.763615056
2020,"17698898B14177024461677","AFG","Ali Khail (Jaji)",1133114.39500524
2020,"17698898B13869186183429","AFG","Dand Patan",1214740.30216079
2020,"17698898B48568225140824","AFG","Pashtun Zarghun",1127735.70096992
2020,"17698898B82499644290934","AFG","Chamkani",2071817.36618291
2020,"17698898B63154587164483","AFG","Laja Ahmad Khail",569591.030082725
2020,"17698898B66498358059232","AFG","Sayed Karam",703844.551419087
2020,"17698898B88187802806148","AFG","Ahmad Abad",1359813.84222153
2020,"17698898B82424005626981","AFG","Obe",791555.516121809
2020,"17698898B50071469520952","AFG","Jani Khail",156909.400983083
2020,"17698898B70680099642368","AFG","Farsi",2566.99994740449
2020,"17698898B10808081288517","AFG","Gardiz",10159400.9931602
2020,"17698898B98040886120926","AFG","Zurmat",4152691.98676244
2020,"17698898B63284847438017","AFG","Anar Dara",254945.68430152
2020,"17698898B57803424859740","AFG","Shawak",27750.2842670292
2020,"17698898B70788174101538","AFG","Qala Ka",182165.132188795
2020,"17698898B43056583417710","AFG","Khaki Safed",105904.402055724
2020,"17698898B23157226416647","AFG","Shindand",3707865.83712274
2020,"17698898B94993264286601","AFG","Zadran",372392.339031834
2020,"17698898B38396690303170","AFG","Jaji Maidan",1370081.1188533
2020,"17698898B23350919974293","AFG","Bak",1314149.7212078
2020,"17698898B4337459540017","AFG","Shib Koh",470437.448096895
2020,"17698898B69525481970606","AFG","Sabri",3965531.66800856
2020,"17698898B12487072568653","AFG","Lash Wa Juwayn",120846.159809774
2020,"17698898B13286214983571","AFG","Tere Zayi",3681863.02323314
2020,"17698898B71599149457148","AFG","Pusht Rod",398760.087433509
2020,"17698898B48544319080592","AFG","Mosa Khail",464311.722408235
2020,"17698898B12847742424468","AFG","Farah",7343251.31631371
2020,"17698898B50021728189298","AFG","Qalandar",86864.9987121504
2020,"17698898B60738219309416","AFG","Bala Buluk",687426.184634827
2020,"17698898B35159094518715","AFG","Nadir Shah Kot",1752658.7631882
2020,"17698898B61842936481586","AFG","Gulistan",47506.3889381494
2020,"17698898B7218373032226","AFG","Khost(Matun)",15243341.684956
2020,"17698898B51729905625670","AFG","Gurbuz",2200223.26582559
2020,"17698898B41043106697334","AFG","Pur Chaman",59260.9786754139
2020,"17698898B31116405926030","AFG","Mando Zayi",5416524.11810225
2020,"17698898B67472405327916","AFG","Tani",3062196.15846539
2020,"17698898B50082095746100","AFG","Chahar Dara",2990612.05257097
2020,"17698898B63900733266218","AFG","Bakwa",73673.9656579988
2020,"17698898B16828551038730","AFG","Shamal",255781.195894827
2020,"17698898B60886536033067","AFG","Kunduz",11774180.7808552
2020,"17698898B16660327351788","AFG","Spira",452260.056417892
2020,"17698898B59041256807288","AFG","Guzargahi Nur",3439.80002322583
2020,"17698898B22210022467973","AFG","Mohammad Agha",319476.670864052
2020,"17698898B48695657788361","AFG","Khoshi",72139.1703832801
2020,"17698898B99069409178709","AFG","Farang Wa Gharu",19399.9991993769
2020,"17698898B11646874618159","AFG","Puli Alam",1872420.08978395
2020,"17698898B6565197896692","AFG","Khost Wa Firing",129944.00562742
2020,"17698898B34606037215802","AFG","Baraki Barak",1858177.46314668
2020,"17698898B10942587519321","AFG","Puli Hisar",21072.8744551213
2020,"17698898B52143357969212","AFG","Charkh",572485.333515715
2020,"17698898B82701186075668","AFG","Kharwar",356118.796889858
2020,"17698898B87088675092373","AFG","Burka",1424259.74216371
2020,"17698898B97188555075093","AFG","Khas Kunar",1642965.42344965
2020,"17698898B50805537510816","AFG","Nurgal",649207.306541046
2020,"17698898B284678917294","AFG","Dih Salah",177821.614037716
2020,"17698898B13238252869015","AFG","Chawkay",1209914.35474027
2020,"17698898B633920692247","AFG","Khwaja Hijran (Jilga Nahrin)",8152.74902078533
2020,"17698898B49094759287106","AFG","Narang",1496629.35411429
2020,"17698898B66712247557735","AFG","Kang",33809.1825690647
2020,"17698898B32644110556911","AFG","Baghlani Jadid",5617085.6171022
2020,"17698898B43925637284130","AFG","Chapa Dara",550899.336020352
2020,"17698898B39156943056373","AFG","Zaranj",6389777.28318425
2020,"17698898B74946320403220","AFG","Asadabad",1983800.97432034
2020,"17698898B34012534665236","AFG","Puli Khumri",5359831.6903779
2020,"17698898B12728543796406","AFG","Sarkani",877781.91896838
2020,"17698898B34314103911118","AFG","Chahar Burjak",486968.949115396
2020,"17698898B22383427297645","AFG","Nahrin",1087085.92070174
2020,"17698898B77023916462062","AFG","Marawara",603560.994023648
2020,"17698898B69274941627579","AFG","Chakhansur",182997.575909685
2020,"17698898B69264511161666","AFG","Andarab",53656.9324823997
2020,"17698898B17409379319517","AFG","Khinjan",421661.333798008
2020,"17698898B95618579984997","AFG","Shaygal wa shital",799406.371211079
2020,"17698898B58844392220215","AFG","Khash Rod",699259.934370322
2020,"17698898B27904956690533","AFG","Dushi",905395.277766292
2020,"17698898B49910454876794","AFG","Dara-I-Pech",1020143.88845084
2020,"17698898B25309519003719","AFG","Dishu",188522.595786192
