"year","shapeID","country","adm2","built_m2"
1995,"17698898B67359070524975","AFG","Deh Bala",179994.56459071
1995,"17698898B98443198567384","AFG","Gulran",381269.941477953
1995,"17698898B82675281335003","AFG","Koshk",630922.685202977
1995,"17698898B74585757664988","AFG","Chaparhar",1049323.64423731
1995,"17698898B84066352785355","AFG","Koshki Kohna",74718.0005566925
1995,"17698898B31168234973124","AFG","Pachier Agam",226526.356389527
1995,"17698898B88962028797570","AFG","Kohsan",1040217.13173801
1995,"17698898B58246966451205","AFG","Khogayani",997954.750797199
1995,"17698898B9118080572878","AFG","Shirzad",298292.1282338
1995,"17698898B30811011988841","AFG","Ghoryan",1677415.20250685
1995,"17698898B26698492431192","AFG","Hesarak",305574.85566987
1995,"17698898B40667895693210","AFG","Zanda  Jan
",784784.397242467
1995,"17698898B91002428816885","AFG","Azra",44734.1490001138
1995,"17698898B41376487693068","AFG","Guzara",2629197.07667809
1995,"17698898B76505255120202","AFG","Karukh",455035.079829173
1995,"17698898B14177024461677","AFG","Ali Khail (Jaji)",343882.350669242
1995,"17698898B13869186183429","AFG","Dand Patan",349158.606257422
1995,"17698898B48568225140824","AFG","Pashtun Zarghun",1037618.0545892
1995,"17698898B82499644290934","AFG","Chamkani",916359.780590602
1995,"17698898B63154587164483","AFG","Laja Ahmad Khail",173848.245923975
1995,"17698898B66498358059232","AFG","Sayed Karam",180133.207276881
1995,"17698898B88187802806148","AFG","Ahmad Abad",386278.937119188
1995,"17698898B82424005626981","AFG","Obe",676366.008322223
1995,"17698898B50071469520952","AFG","Jani Khail",60952.5860968316
1995,"17698898B70680099642368","AFG","Farsi",2471.99994935095
1995,"17698898B10808081288517","AFG","Gardiz",3432659.73156724
1995,"17698898B98040886120926","AFG","Zurmat",1622712.49596556
1995,"17698898B63284847438017","AFG","Anar Dara",230297.254852455
1995,"17698898B57803424859740","AFG","Shawak",15020.6191827885
1995,"17698898B70788174101538","AFG","Qala Ka",165034.398440651
1995,"17698898B43056583417710","AFG","Khaki Safed",100549.566994916
1995,"17698898B23157226416647","AFG","Shindand",3533220.84102636
1995,"17698898B94993264286601","AFG","Zadran",97086.0588002518
1995,"17698898B38396690303170","AFG","Jaji Maidan",336565.433140216
1995,"17698898B23350919974293","AFG","Bak",253815.508718108
1995,"17698898B4337459540017","AFG","Shib Koh",443447.510198141
1995,"17698898B69525481970606","AFG","Sabri",1341035.16798082
1995,"17698898B12487072568653","AFG","Lash Wa Juwayn",109170.687452205
1995,"17698898B13286214983571","AFG","Tere Zayi",588383.551031622
1995,"17698898B71599149457148","AFG","Pusht Rod",375231.559086002
1995,"17698898B48544319080592","AFG","Mosa Khail",160907.363193677
1995,"17698898B12847742424468","AFG","Farah",5216120.44704187
1995,"17698898B50021728189298","AFG","Qalandar",54122.8822000439
1995,"17698898B60738219309416","AFG","Bala Buluk",642886.685630362
1995,"17698898B35159094518715","AFG","Nadir Shah Kot",587595.75792648
1995,"17698898B61842936481586","AFG","Gulistan",44090.2490145061
1995,"17698898B7218373032226","AFG","Khost(Matun)",5342003.88741456
1995,"17698898B51729905625670","AFG","Gurbuz",606335.225093861
1995,"17698898B41043106697334","AFG","Pur Chaman",56080.6887464989
1995,"17698898B31116405926030","AFG","Mando Zayi",3025265.76353273
1995,"17698898B67472405327916","AFG","Tani",770112.233419832
1995,"17698898B50082095746100","AFG","Chahar Dara",1606879.82324379
1995,"17698898B63900733266218","AFG","Bakwa",69232.5727181286
1995,"17698898B16828551038730","AFG","Shamal",62625.5204730299
1995,"17698898B60886536033067","AFG","Kunduz",6673431.55643582
1995,"17698898B16660327351788","AFG","Spira",174008.363121248
1995,"17698898B59041256807288","AFG","Guzargahi Nur",1972.709104229
1995,"17698898B22210022467973","AFG","Mohammad Agha",211005.286311518
1995,"17698898B48695657788361","AFG","Khoshi",23984.7880958314
1995,"17698898B99069409178709","AFG","Farang Wa Gharu",15316.9993678792
1995,"17698898B11646874618159","AFG","Puli Alam",1193802.65112942
1995,"17698898B6565197896692","AFG","Khost Wa Firing",87088.0037714764
1995,"17698898B34606037215802","AFG","Baraki Barak",952022.088293967
1995,"17698898B10942587519321","AFG","Puli Hisar",17319.0581339877
1995,"17698898B52143357969212","AFG","Charkh",339966.549433488
1995,"17698898B82701186075668","AFG","Kharwar",128802.672496697
1995,"17698898B87088675092373","AFG","Burka",224719.309245185
1995,"17698898B97188555075093","AFG","Khas Kunar",230401.368321507
1995,"17698898B50805537510816","AFG","Nurgal",166798.634413036
1995,"17698898B284678917294","AFG","Dih Salah",126533.391402491
1995,"17698898B13238252869015","AFG","Chawkay",220791.614574187
1995,"17698898B633920692247","AFG","Khwaja Hijran (Jilga Nahrin)",7426.74903819594
1995,"17698898B49094759287106","AFG","Narang",312511.918677541
1995,"17698898B66712247557735","AFG","Kang",29113.7363244602
1995,"17698898B32644110556911","AFG","Baghlani Jadid",3298650.51128979
1995,"17698898B43925637284130","AFG","Chapa Dara",183792.029625156
1995,"17698898B39156943056373","AFG","Zaranj",6005891.33074745
1995,"17698898B74946320403220","AFG","Asadabad",390773.981823446
