"year","shapeID","country","adm2","built_m2"
1988,"17698898B67359070524975","AFG","Deh Bala",164267.968373087
1988,"17698898B98443198567384","AFG","Gulran",360561.01403277
1988,"17698898B82675281335003","AFG","Koshk",596643.241277282
1988,"17698898B74585757664988","AFG","Chaparhar",835172.047211261
1988,"17698898B84066352785355","AFG","Koshki Kohna",71365.4007034704
1988,"17698898B31168234973124","AFG","Pachier Agam",190720.343044428
1988,"17698898B88962028797570","AFG","Kohsan",1001581.30693626
1988,"17698898B58246966451205","AFG","Khogayani",824627.671260255
1988,"17698898B9118080572878","AFG","Shirzad",250681.150572868
1988,"17698898B30811011988841","AFG","Ghoryan",1611080.76018347
1988,"17698898B26698492431192","AFG","Hesarak",270174.15625709
1988,"17698898B40667895693210","AFG","Zanda  Jan
",751823.719317112
1988,"17698898B91002428816885","AFG","Azra",42640.1051078963
1988,"17698898B41376487693068","AFG","Guzara",2503823.63167271
1988,"17698898B76505255120202","AFG","Karukh",437419.553757018
1988,"17698898B14177024461677","AFG","Ali Khail (Jaji)",273349.158477621
1988,"17698898B13869186183429","AFG","Dand Patan",292934.466936079
1988,"17698898B48568225140824","AFG","Pashtun Zarghun",998324.422751797
1988,"17698898B82499644290934","AFG","Chamkani",763618.608637988
1988,"17698898B63154587164483","AFG","Laja Ahmad Khail",157556.445852616
1988,"17698898B66498358059232","AFG","Sayed Karam",157239.092855909
1988,"17698898B88187802806148","AFG","Ahmad Abad",332884.015360219
1988,"17698898B82424005626981","AFG","Obe",638665.199213118
1988,"17698898B50071469520952","AFG","Jani Khail",58140.5573420952
1988,"17698898B70680099642368","AFG","Farsi",2444.40004490241
1988,"17698898B10808081288517","AFG","Gardiz",2819426.64185746
1988,"17698898B98040886120926","AFG","Zurmat",1434074.88981578
1988,"17698898B63284847438017","AFG","Anar Dara",217180.868012474
1988,"17698898B57803424859740","AFG","Shawak",14292.5214601619
1988,"17698898B70788174101538","AFG","Qala Ka",157279.862582689
1988,"17698898B43056583417710","AFG","Khaki Safed",95578.0677742092
1988,"17698898B23157226416647","AFG","Shindand",3383697.06255435
1988,"17698898B94993264286601","AFG","Zadran",90887.0037904985
1988,"17698898B38396690303170","AFG","Jaji Maidan",292804.89861535
1988,"17698898B23350919974293","AFG","Bak",149962.120694865
1988,"17698898B4337459540017","AFG","Shib Koh",427041.56030348
1988,"17698898B69525481970606","AFG","Sabri",969333.311051543
1988,"17698898B12487072568653","AFG","Lash Wa Juwayn",104689.072663528
1988,"17698898B13286214983571","AFG","Tere Zayi",438275.67833214
