"year","shapeID","country","adm2","built_m2"
1991,"17698898B67359070524975","AFG","Deh Bala",173431.566408996
1991,"17698898B98443198567384","AFG","Gulran",374109.762265742
1991,"17698898B82675281335003","AFG","Koshk",614907.428698205
1991,"17698898B74585757664988","AFG","Chaparhar",916226.351829852
1991,"17698898B84066352785355","AFG","Koshki Kohna",73971.6008090049
1991,"17698898B31168234973124","AFG","Pachier Agam",204624.575556566
1991,"17698898B88962028797570","AFG","Kohsan",1034026.95049856
1991,"17698898B58246966451205","AFG","Khogayani",900674.870950817
1991,"17698898B9118080572878","AFG","Shirzad",274283.470472893
1991,"17698898B30811011988841","AFG","Ghoryan",1657120.27225628
1991,"17698898B26698492431192","AFG","Hesarak",291053.929215415
1991,"17698898B40667895693210","AFG","Zanda  Jan
",778266.789706101
1991,"17698898B91002428816885","AFG","Azra",44414.7807432447
1991,"17698898B41376487693068","AFG","Guzara",2571839.04923945
1991,"17698898B76505255120202","AFG","Karukh",449514.855337653
1991,"17698898B14177024461677","AFG","Ali Khail (Jaji)",308008.082825615
1991,"17698898B13869186183429","AFG","Dand Patan",327166.616144396
1991,"17698898B48568225140824","AFG","Pashtun Zarghun",1025637.81756831
1991,"17698898B82499644290934","AFG","Chamkani",857112.039037425
1991,"17698898B63154587164483","AFG","Laja Ahmad Khail",167526.417297182
1991,"17698898B66498358059232","AFG","Sayed Karam",169204.426273606
1991,"17698898B88187802806148","AFG","Ahmad Abad",359407.898297552
1991,"17698898B82424005626981","AFG","Obe",656307.641730017
1991,"17698898B50071469520952","AFG","Jani Khail",60517.4086008672
1991,"17698898B70680099642368","AFG","Farsi",2471.99994935095
1991,"17698898B10808081288517","AFG","Gardiz",3153662.26465447
1991,"17698898B98040886120926","AFG","Zurmat",1574194.47811124
1991,"17698898B63284847438017","AFG","Anar Dara",227236.35905257
1991,"17698898B57803424859740","AFG","Shawak",14835.5843834171
1991,"17698898B70788174101538","AFG","Qala Ka",163404.175407961
1991,"17698898B43056583417710","AFG","Khaki Safed",100116.767369245
1991,"17698898B23157226416647","AFG","Shindand",3521777.64805627
1991,"17698898B94993264286601","AFG","Zadran",94894.8641445634
1991,"17698898B38396690303170","AFG","Jaji Maidan",314719.293360884
1991,"17698898B23350919974293","AFG","Bak",183351.902470436
1991,"17698898B4337459540017","AFG","Shib Koh",440984.416492476
1991,"17698898B69525481970606","AFG","Sabri",1153623.97122867
1991,"17698898B12487072568653","AFG","Lash Wa Juwayn",108639.879903289
1991,"17698898B13286214983571","AFG","Tere Zayi",490888.795351068
1991,"17698898B71599149457148","AFG","Pusht Rod",371494.872579238
1991,"17698898B48544319080592","AFG","Mosa Khail",152551.000386511
1991,"17698898B12847742424468","AFG","Farah",4994983.33880304
1991,"17698898B50021728189298","AFG","Qalandar",52808.3010629913
1991,"17698898B60738219309416","AFG","Bala Buluk",638713.881691306
