"year","shapeID","country","adm2","built_m2"
2024,"17698898B67359070524975","AFG","Deh Bala",958036.529808585
2024,"17698898B98443198567384","AFG","Gulran",412292.790784538
2024,"17698898B82675281335003","AFG","Koshk",778555.785340471
2024,"17698898B74585757664988","AFG","Chaparhar",6021819.72477661
2024,"17698898B84066352785355","AFG","Koshki Kohna",81808.0006095171
2024,"17698898B31168234973124","AFG","Pachier Agam",1254403.41045063
2024,"17698898B88962028797570","AFG","Kohsan",1148614.71769383
2024,"17698898B58246966451205","AFG","Khogayani",5005420.14254483
2024,"17698898B9118080572878","AFG","Shirzad",1571235.6206006
2024,"17698898B30811011988841","AFG","Ghoryan",1816452.44861787
2024,"17698898B26698492431192","AFG","Hesarak",941840.353816315
2024,"17698898B40667895693210","AFG","Zanda  Jan
",849109.873257606
2024,"17698898B91002428816885","AFG","Azra",177424.025108055
2024,"17698898B41376487693068","AFG","Guzara",4191436.51160049
2024,"17698898B76505255120202","AFG","Karukh",509353.763615056
2024,"17698898B14177024461677","AFG","Ali Khail (Jaji)",1376936.73501116
2024,"17698898B13869186183429","AFG","Dand Patan",1403638.23962386
2024,"17698898B48568225140824","AFG","Pashtun Zarghun",1127735.70096992
2024,"17698898B82499644290934","AFG","Chamkani",2361960.60066407
2024,"17698898B63154587164483","AFG","Laja Ahmad Khail",670345.324937073
2024,"17698898B66498358059232","AFG","Sayed Karam",839916.480132121
2024,"17698898B88187802806148","AFG","Ahmad Abad",1587224.19594971
2024,"17698898B82424005626981","AFG","Obe",791555.516121809
2024,"17698898B50071469520952","AFG","Jani Khail",176350.56193398
2024,"17698898B70680099642368","AFG","Farsi",2566.99994740449
2024,"17698898B10808081288517","AFG","Gardiz",11010609.1016364
2024,"17698898B98040886120926","AFG","Zurmat",4742646.12543889
2024,"17698898B63284847438017","AFG","Anar Dara",254945.68430152
2024,"17698898B57803424859740","AFG","Shawak",28858.2846118325
2024,"17698898B70788174101538","AFG","Qala Ka",182165.132188795
2024,"17698898B43056583417710","AFG","Khaki Safed",105904.402055724
2024,"17698898B23157226416647","AFG","Shindand",3707865.83712274
2024,"17698898B94993264286601","AFG","Zadran",434117.246462975
2024,"17698898B38396690303170","AFG","Jaji Maidan",1620719.25357813
2024,"17698898B23350919974293","AFG","Bak",1557955.86298875
2024,"17698898B4337459540017","AFG","Shib Koh",470437.448096895
2024,"17698898B69525481970606","AFG","Sabri",4592759.35153114
2024,"17698898B12487072568653","AFG","Lash Wa Juwayn",120846.159809774
2024,"17698898B13286214983571","AFG","Tere Zayi",4252535.74708775
2024,"17698898B71599149457148","AFG","Pusht Rod",398760.087433509
2024,"17698898B48544319080592","AFG","Mosa Khail",541944.157932462
2024,"17698898B12847742424468","AFG","Farah",7343251.31631371
2024,"17698898B50021728189298","AFG","Qalandar",92014.2293936486
2024,"17698898B60738219309416","AFG","Bala Buluk",687426.184634827
2024,"17698898B35159094518715","AFG","Nadir Shah Kot",1993938.35743219
2024,"17698898B61842936481586","AFG","Gulistan",47506.3889381494
2024,"17698898B7218373032226","AFG","Khost(Matun)",16665887.1343291
2024,"17698898B51729905625670","AFG","Gurbuz",2555043.84312199
2024,"17698898B41043106697334","AFG","Pur Chaman",59260.9786754139
2024,"17698898B31116405926030","AFG","Mando Zayi",5852412.97109891
2024,"17698898B67472405327916","AFG","Tani",3669601.12260636
2024,"17698898B50082095746100","AFG","Chahar Dara",3303119.33396001
2024,"17698898B63900733266218","AFG","Bakwa",73673.9656579988
2024,"17698898B16828551038730","AFG","Shamal",284332.800378922
2024,"17698898B60886536033067","AFG","Kunduz",12271429.7775434
2024,"17698898B16660327351788","AFG","Spira",503137.257296748
2024,"17698898B59041256807288","AFG","Guzargahi Nur",3439.80002322583
2024,"17698898B22210022467973","AFG","Mohammad Agha",351041.520718732
2024,"17698898B48695657788361","AFG","Khoshi",94850.4138621704
2024,"17698898B99069409178709","AFG","Farang Wa Gharu",22259.9991042351
2024,"17698898B11646874618159","AFG","Puli Alam",2020316.9698985
2024,"17698898B6565197896692","AFG","Khost Wa Firing",140933.606384103
2024,"17698898B34606037215802","AFG","Baraki Barak",2098379.80424509
2024,"17698898B10942587519321","AFG","Puli Hisar",21072.8744551213
2024,"17698898B52143357969212","AFG","Charkh",651200.361150778
2024,"17698898B82701186075668","AFG","Kharwar",422235.598447706
2024,"17698898B87088675092373","AFG","Burka",1514503.38361779
2024,"17698898B97188555075093","AFG","Khas Kunar",1921381.94605511
2024,"17698898B50805537510816","AFG","Nurgal",752397.139659659
2024,"17698898B284678917294","AFG","Dih Salah",195422.413693571
2024,"17698898B13238252869015","AFG","Chawkay",1316717.5929392
2024,"17698898B633920692247","AFG","Khwaja Hijran (Jilga Nahrin)",8152.74902078533
2024,"17698898B49094759287106","AFG","Narang",1639609.85194495
2024,"17698898B66712247557735","AFG","Kang",33809.1825690647
