"year","shapeID","country","adm2","built_m2"
1976,"17698898B67359070524975","AFG","Deh Bala",125095.844756248
1976,"17698898B98443198567384","AFG","Gulran",290749.765983925
1976,"17698898B82675281335003","AFG","Koshk",511838.162855698
1976,"17698898B74585757664988","AFG","Chaparhar",637923.317856989
1976,"17698898B84066352785355","AFG","Koshki Kohna",57293.2004410416
1976,"17698898B31168234973124","AFG","Pachier Agam",155015.262614193
1976,"17698898B88962028797570","AFG","Kohsan",819018.910599972
1976,"17698898B58246966451205","AFG","Khogayani",574456.033118031
1976,"17698898B9118080572878","AFG","Shirzad",171971.839004937
1976,"17698898B30811011988841","AFG","Ghoryan",1367540.70081044
1976,"17698898B26698492431192","AFG","Hesarak",194319.311848956
1976,"17698898B40667895693210","AFG","Zanda  Jan
",606160.777908786
1976,"17698898B91002428816885","AFG","Azra",32665.4864547087
1976,"17698898B41376487693068","AFG","Guzara",2186955.00435001
1976,"17698898B76505255120202","AFG","Karukh",374659.172440563
1976,"17698898B14177024461677","AFG","Ali Khail (Jaji)",157068.161611318
1976,"17698898B13869186183429","AFG","Dand Patan",153764.347381363
1976,"17698898B48568225140824","AFG","Pashtun Zarghun",854803.000154146
1976,"17698898B82499644290934","AFG","Chamkani",405638.747466701
1976,"17698898B63154587164483","AFG","Laja Ahmad Khail",112672.442961666
1976,"17698898B66498358059232","AFG","Sayed Karam",108567.202766898
1976,"17698898B88187802806148","AFG","Ahmad Abad",245246.040173119
1976,"17698898B82424005626981","AFG","Obe",564024.886217146
1976,"17698898B50071469520952","AFG","Jani Khail",44868.2576020707
1976,"17698898B70680099642368","AFG","Farsi",2271.99997633696
1976,"17698898B10808081288517","AFG","Gardiz",1575543.20062295
1976,"17698898B98040886120926","AFG","Zurmat",829466.376434567
1976,"17698898B63284847438017","AFG","Anar Dara",162650.233840741
1976,"17698898B57803424859740","AFG","Shawak",11344.6510930157
1976,"17698898B70788174101538","AFG","Qala Ka",123822.331934451
1976,"17698898B43056583417710","AFG","Khaki Safed",69884.0881753134
1976,"17698898B23157226416647","AFG","Shindand",2593056.7715416
1976,"17698898B94993264286601","AFG","Zadran",71200.5230543487
1976,"17698898B38396690303170","AFG","Jaji Maidan",207219.372986512
1976,"17698898B23350919974293","AFG","Bak",80767.332339758
1976,"17698898B4337459540017","AFG","Shib Koh",348259.795756665
1976,"17698898B69525481970606","AFG","Sabri",373024.294336394
1976,"17698898B12487072568653","AFG","Lash Wa Juwayn",82111.0639788338
1976,"17698898B13286214983571","AFG","Tere Zayi",304847.6627265
1976,"17698898B71599149457148","AFG","Pusht Rod",287573.963443591
1976,"17698898B48544319080592","AFG","Mosa Khail",107388.725356772
1976,"17698898B12847742424468","AFG","Farah",4334733.73418478
1976,"17698898B50021728189298","AFG","Qalandar",37179.4249069087
1976,"17698898B60738219309416","AFG","Bala Buluk",518107.495565142
1976,"17698898B35159094518715","AFG","Nadir Shah Kot",196245.7985719
1976,"17698898B61842936481586","AFG","Gulistan",38550.1212523564
1976,"17698898B7218373032226","AFG","Khost(Matun)",1528057.12070556
1976,"17698898B51729905625670","AFG","Gurbuz",194527.62761289
1976,"17698898B41043106697334","AFG","Pur Chaman",47964.5263722719
1976,"17698898B31116405926030","AFG","Mando Zayi",588963.96248039
1976,"17698898B67472405327916","AFG","Tani",355007.828722624
1976,"17698898B50082095746100","AFG","Chahar Dara",773387.366227013
1976,"17698898B63900733266218","AFG","Bakwa",59797.7676367386
1976,"17698898B16828551038730","AFG","Shamal",43145.731916981
1976,"17698898B60886536033067","AFG","Kunduz",3519357.36441219
1976,"17698898B16660327351788","AFG","Spira",129206.583018467
1976,"17698898B59041256807288","AFG","Guzargahi Nur",1506.48243172612
1976,"17698898B22210022467973","AFG","Mohammad Agha",78232.5516015849
1976,"17698898B48695657788361","AFG","Khoshi",6538.24381142877
1976,"17698898B99069409178709","AFG","Farang Wa Gharu",6369.79965947032
1976,"17698898B11646874618159","AFG","Puli Alam",524752.202884923
1976,"17698898B6565197896692","AFG","Khost Wa Firing",41959.2019487161
1976,"17698898B34606037215802","AFG","Baraki Barak",288765.106648431
1976,"17698898B10942587519321","AFG","Puli Hisar",12399.6785768886
1976,"17698898B52143357969212","AFG","Charkh",119423.853440905
1976,"17698898B82701186075668","AFG","Kharwar",55809.8126800303
1976,"17698898B87088675092373","AFG","Burka",74538.6854434634
1976,"17698898B97188555075093","AFG","Khas Kunar",143083.414891368
1976,"17698898B50805537510816","AFG","Nurgal",92001.088251468
1976,"17698898B284678917294","AFG","Dih Salah",55309.4287314269
1976,"17698898B13238252869015","AFG","Chawkay",105030.248186387
1976,"17698898B633920692247","AFG","Khwaja Hijran (Jilga Nahrin)",5319.79920350202
1976,"17698898B49094759287106","AFG","Narang",112057.747813021
1976,"17698898B66712247557735","AFG","Kang",24953.056207542
