"year","shapeID","country","adm2","built_m2"
1975,"17698898B67359070524975","AFG","Deh Bala",122464.887614054
1975,"17698898B98443198567384","AFG","Gulran",284978.873630226
1975,"17698898B82675281335003","AFG","Koshk",504842.177393248
1975,"17698898B74585757664988","AFG","Chaparhar",628411.694604652
1975,"17698898B84066352785355","AFG","Koshki Kohna",56136.0004182458
1975,"17698898B31168234973124","AFG","Pachier Agam",152994.329700652
1975,"17698898B88962028797570","AFG","Kohsan",804008.793056484
1975,"17698898B58246966451205","AFG","Khogayani",559792.205575272
1975,"17698898B9118080572878","AFG","Shirzad",167226.503351826
1975,"17698898B30811011988841","AFG","Ghoryan",1347400.93988324
1975,"17698898B26698492431192","AFG","Hesarak",189619.570761672
1975,"17698898B40667895693210","AFG","Zanda  Jan
",594238.031891992
1975,"17698898B91002428816885","AFG","Azra",31857.0392879397
1975,"17698898B41376487693068","AFG","Guzara",2160978.54470109
1975,"17698898B76505255120202","AFG","Karukh",369527.466740417
1975,"17698898B14177024461677","AFG","Ali Khail (Jaji)",150744.827073617
1975,"17698898B13869186183429","AFG","Dand Patan",145160.941319698
1975,"17698898B48568225140824","AFG","Pashtun Zarghun",843012.933558317
1975,"17698898B82499644290934","AFG","Chamkani",385481.758795576
1975,"17698898B63154587164483","AFG","Laja Ahmad Khail",109719.105380015
1975,"17698898B66498358059232","AFG","Sayed Karam",105884.094048272
1975,"17698898B88187802806148","AFG","Ahmad Abad",240139.872040224
1975,"17698898B82424005626981","AFG","Obe",557877.015904179
1975,"17698898B50071469520952","AFG","Jani Khail",43790.0117217107
1975,"17698898B70680099642368","AFG","Farsi",2257.99995373562
1975,"17698898B10808081288517","AFG","Gardiz",1502267.03430632
1975,"17698898B98040886120926","AFG","Zurmat",792969.87434641
1975,"17698898B63284847438017","AFG","Anar Dara",158197.746464005
1975,"17698898B57803424859740","AFG","Shawak",11103.560500186
1975,"17698898B70788174101538","AFG","Qala Ka",121079.358487418
1975,"17698898B43056583417710","AFG","Khaki Safed",67787.5610660543
1975,"17698898B23157226416647","AFG","Shindand",2528684.94347949
1975,"17698898B94993264286601","AFG","Zadran",69604.2114969268
1975,"17698898B38396690303170","AFG","Jaji Maidan",201142.535028507
1975,"17698898B23350919974293","AFG","Bak",77066.3445787362
1975,"17698898B4337459540017","AFG","Shib Koh",341773.719185831
1975,"17698898B69525481970606","AFG","Sabri",342903.726599779
1975,"17698898B12487072568653","AFG","Lash Wa Juwayn",80265.4610947603
1975,"17698898B13286214983571","AFG","Tere Zayi",296575.604823613
1975,"17698898B71599149457148","AFG","Pusht Rod",281721.951266169
1975,"17698898B48544319080592","AFG","Mosa Khail",104732.246161566
1975,"17698898B12847742424468","AFG","Farah",4292101.33218385
1975,"17698898B50021728189298","AFG","Qalandar",36194.6114833754
1975,"17698898B60738219309416","AFG","Bala Buluk",509700.398607308
1975,"17698898B35159094518715","AFG","Nadir Shah Kot",181647.649527002
1975,"17698898B61842936481586","AFG","Gulistan",38170.3191468269
1975,"17698898B7218373032226","AFG","Khost(Matun)",1413285.26012209
1975,"17698898B51729905625670","AFG","Gurbuz",180269.545437436
1975,"17698898B41043106697334","AFG","Pur Chaman",47393.3289406765
1975,"17698898B31116405926030","AFG","Mando Zayi",506514.519764938
1975,"17698898B67472405327916","AFG","Tani",339351.347301605
1975,"17698898B50082095746100","AFG","Chahar Dara",754219.168544037
1975,"17698898B63900733266218","AFG","Bakwa",59177.2630070243
1975,"17698898B16828551038730","AFG","Shamal",42078.064924979
1975,"17698898B60886536033067","AFG","Kunduz",3402400.91648942
1975,"17698898B16660327351788","AFG","Spira",126294.921889032
1975,"17698898B59041256807288","AFG","Guzargahi Nur",1476.31516148336
1975,"17698898B22210022467973","AFG","Mohammad Agha",73443.2506419788
1975,"17698898B48695657788361","AFG","Khoshi",5848.10661356593
1975,"17698898B99069409178709","AFG","Farang Wa Gharu",5977.99975329253
1975,"17698898B11646874618159","AFG","Puli Alam",497015.660923818
1975,"17698898B6565197896692","AFG","Khost Wa Firing",40000.00173226
1975,"17698898B34606037215802","AFG","Baraki Barak",266805.32984949
1975,"17698898B10942587519321","AFG","Puli Hisar",12102.6065769698
1975,"17698898B52143357969212","AFG","Charkh",110146.653872613
1975,"17698898B82701186075668","AFG","Kharwar",52563.251936352
