"year","shapeID","country","adm2","built_m2"
2013,"17698898B67359070524975","AFG","Deh Bala",431133.993951806
2013,"17698898B98443198567384","AFG","Gulran",399780.236201144
2013,"17698898B82675281335003","AFG","Koshk",731061.935324782
2013,"17698898B74585757664988","AFG","Chaparhar",3543772.81903823
2013,"17698898B84066352785355","AFG","Koshki Kohna",79028.6006621465
2013,"17698898B31168234973124","AFG","Pachier Agam",613539.150470841
2013,"17698898B88962028797570","AFG","Kohsan",1108894.98170602
2013,"17698898B58246966451205","AFG","Khogayani",2576504.54377344
2013,"17698898B9118080572878","AFG","Shirzad",714444.143544536
2013,"17698898B30811011988841","AFG","Ghoryan",1735313.61295067
2013,"17698898B26698492431192","AFG","Hesarak",532785.697501697
2013,"17698898B40667895693210","AFG","Zanda  Jan
",816157.308770459
2013,"17698898B91002428816885","AFG","Azra",77619.6507571453
2013,"17698898B41376487693068","AFG","Guzara",3582508.58638725
2013,"17698898B76505255120202","AFG","Karukh",490740.605971972
2013,"17698898B14177024461677","AFG","Ali Khail (Jaji)",716903.076690962
2013,"17698898B13869186183429","AFG","Dand Patan",721739.78755315
2013,"17698898B48568225140824","AFG","Pashtun Zarghun",1089524.76063432
2013,"17698898B82499644290934","AFG","Chamkani",1638043.67678668
2013,"17698898B63154587164483","AFG","Laja Ahmad Khail",328665.954733762
2013,"17698898B66498358059232","AFG","Sayed Karam",427776.914726888
2013,"17698898B88187802806148","AFG","Ahmad Abad",872898.897784599
2013,"17698898B82424005626981","AFG","Obe",766582.201006253
2013,"17698898B50071469520952","AFG","Jani Khail",102371.191296988
2013,"17698898B70680099642368","AFG","Farsi",2520.99985679425
2013,"17698898B10808081288517","AFG","Gardiz",7152738.69191959
2013,"17698898B98040886120926","AFG","Zurmat",2845247.95156419
2013,"17698898B63284847438017","AFG","Anar Dara",247834.935533942
2013,"17698898B57803424859740","AFG","Shawak",20309.0553240384
2013,"17698898B70788174101538","AFG","Qala Ka",174335.982532072
2013,"17698898B43056583417710","AFG","Khaki Safed",103303.443367133
2013,"17698898B23157226416647","AFG","Shindand",3607876.83174162
2013,"17698898B94993264286601","AFG","Zadran",184421.95121839
2013,"17698898B38396690303170","AFG","Jaji Maidan",805167.817404635
2013,"17698898B23350919974293","AFG","Bak",856303.720459653
2013,"17698898B4337459540017","AFG","Shib Koh",455518.702619544
2013,"17698898B69525481970606","AFG","Sabri",2890036.96660713
2013,"17698898B12487072568653","AFG","Lash Wa Juwayn",116527.946930988
2013,"17698898B13286214983571","AFG","Tere Zayi",2289655.29484112
2013,"17698898B71599149457148","AFG","Pusht Rod",387576.372904673
2013,"17698898B48544319080592","AFG","Mosa Khail",299576.196441494
2013,"17698898B12847742424468","AFG","Farah",6493983.64641012
2013,"17698898B50021728189298","AFG","Qalandar",68330.4489068181
2013,"17698898B60738219309416","AFG","Bala Buluk",669326.897254591
2013,"17698898B35159094518715","AFG","Nadir Shah Kot",1189225.99573652
2013,"17698898B61842936481586","AFG","Gulistan",45377.1467908603
2013,"17698898B7218373032226","AFG","Khost(Matun)",12085519.8100716
2013,"17698898B51729905625670","AFG","Gurbuz",1404457.3235808
2013,"17698898B41043106697334","AFG","Pur Chaman",57923.3407744805
2013,"17698898B31116405926030","AFG","Mando Zayi",4767021.58409386
2013,"17698898B67472405327916","AFG","Tani",1805607.94238219
2013,"17698898B50082095746100","AFG","Chahar Dara",2756068.21061989
2013,"17698898B63900733266218","AFG","Bakwa",72062.7731454484
2013,"17698898B16828551038730","AFG","Shamal",146700.392789236
2013,"17698898B60886536033067","AFG","Kunduz",10635465.2685555
2013,"17698898B16660327351788","AFG","Spira",274924.868591971
2013,"17698898B59041256807288","AFG","Guzargahi Nur",2466.10303146439
2013,"17698898B22210022467973","AFG","Mohammad Agha",282463.823965388
2013,"17698898B48695657788361","AFG","Khoshi",40850.542364917
2013,"17698898B99069409178709","AFG","Farang Wa Gharu",18655.1994673884
2013,"17698898B11646874618159","AFG","Puli Alam",1664795.50099288
2013,"17698898B6565197896692","AFG","Khost Wa Firing",112042.20502601
2013,"17698898B34606037215802","AFG","Baraki Barak",1588193.70575603
2013,"17698898B10942587519321","AFG","Puli Hisar",19988.5914340749
2013,"17698898B52143357969212","AFG","Charkh",475282.811938989
2013,"17698898B82701186075668","AFG","Kharwar",226647.414458915
2013,"17698898B87088675092373","AFG","Burka",664727.087649997
2013,"17698898B97188555075093","AFG","Khas Kunar",690855.832795872
2013,"17698898B50805537510816","AFG","Nurgal",355158.899550815
2013,"17698898B284678917294","AFG","Dih Salah",150909.41243152
2013,"17698898B13238252869015","AFG","Chawkay",642580.236031158
