"year","shapeID","country","adm2","built_m2"
1999,"17698898B67359070524975","AFG","Deh Bala",189890.657536317
1999,"17698898B98443198567384","AFG","Gulran",388357.597378541
1999,"17698898B82675281335003","AFG","Koshk",646831.490111859
1999,"17698898B74585757664988","AFG","Chaparhar",1259282.88665221
1999,"17698898B84066352785355","AFG","Koshki Kohna",75445.2014402539
1999,"17698898B31168234973124","AFG","Pachier Agam",267535.64865123
1999,"17698898B88962028797570","AFG","Kohsan",1046950.52839721
1999,"17698898B58246966451205","AFG","Khogayani",1158161.40146352
1999,"17698898B9118080572878","AFG","Shirzad",341859.979555981
1999,"17698898B30811011988841","AFG","Ghoryan",1697530.93270313
1999,"17698898B26698492431192","AFG","Hesarak",334891.790158094
1999,"17698898B40667895693210","AFG","Zanda  Jan
",791139.011938427
1999,"17698898B91002428816885","AFG","Azra",45347.8609312816
1999,"17698898B41376487693068","AFG","Guzara",2687648.01261477
1999,"17698898B76505255120202","AFG","Karukh",460509.448055238
1999,"17698898B14177024461677","AFG","Ali Khail (Jaji)",393669.866458586
1999,"17698898B13869186183429","AFG","Dand Patan",378667.730182751
1999,"17698898B48568225140824","AFG","Pashtun Zarghun",1049308.81191827
1999,"17698898B82499644290934","AFG","Chamkani",986180.091511949
1999,"17698898B63154587164483","AFG","Laja Ahmad Khail",183297.955391316
1999,"17698898B66498358059232","AFG","Sayed Karam",201532.162667632
1999,"17698898B88187802806148","AFG","Ahmad Abad",427392.451529661
1999,"17698898B82424005626981","AFG","Obe",696249.172972701
1999,"17698898B50071469520952","AFG","Jani Khail",61530.0738108631
1999,"17698898B70680099642368","AFG","Farsi",2471.99994935095
1999,"17698898B10808081288517","AFG","Gardiz",3805193.46085573
1999,"17698898B98040886120926","AFG","Zurmat",1702102.42828016
1999,"17698898B63284847438017","AFG","Anar Dara",233429.164183391
1999,"17698898B57803424859740","AFG","Shawak",15194.8721624735
1999,"17698898B70788174101538","AFG","Qala Ka",166629.086846685
1999,"17698898B43056583417710","AFG","Khaki Safed",100949.567367564
1999,"17698898B23157226416647","AFG","Shindand",3544405.63965789
1999,"17698898B94993264286601","AFG","Zadran",101245.99781427
1999,"17698898B38396690303170","AFG","Jaji Maidan",382026.820213819
1999,"17698898B23350919974293","AFG","Bak",400479.722501327
1999,"17698898B4337459540017","AFG","Shib Koh",445816.820750073
1999,"17698898B69525481970606","AFG","Sabri",1640460.9204665
1999,"17698898B12487072568653","AFG","Lash Wa Juwayn",109667.093223035
1999,"17698898B13286214983571","AFG","Tere Zayi",801230.331371914
1999,"17698898B71599149457148","AFG","Pusht Rod",378879.464843576
1999,"17698898B48544319080592","AFG","Mosa Khail",172562.12523697
1999,"17698898B12847742424468","AFG","Farah",5440684.36644269
1999,"17698898B50021728189298","AFG","Qalandar",55400.8534977597
1999,"17698898B60738219309416","AFG","Bala Buluk",647167.486937725
1999,"17698898B35159094518715","AFG","Nadir Shah Kot",647685.376154912
1999,"17698898B61842936481586","AFG","Gulistan",44140.6489805732
1999,"17698898B7218373032226","AFG","Khost(Matun)",6939841.63079375
1999,"17698898B51729905625670","AFG","Gurbuz",672449.003469879
1999,"17698898B41043106697334","AFG","Pur Chaman",56080.6887464989
1999,"17698898B31116405926030","AFG","Mando Zayi",3495142.07359888
1999,"17698898B67472405327916","AFG","Tani",825281.533393314
1999,"17698898B50082095746100","AFG","Chahar Dara",2242173.23485695
1999,"17698898B63900733266218","AFG","Bakwa",69791.7727407515
1999,"17698898B16828551038730","AFG","Shamal",66701.7763661022
1999,"17698898B60886536033067","AFG","Kunduz",7420901.33457947
1999,"17698898B16660327351788","AFG","Spira",176915.296094114
1999,"17698898B59041256807288","AFG","Guzargahi Nur",1976.70910425601
1999,"17698898B22210022467973","AFG","Mohammad Agha",222123.144703726
1999,"17698898B48695657788361","AFG","Khoshi",26825.1638810102
1999,"17698898B99069409178709","AFG","Farang Wa Gharu",16929.7993549167
1999,"17698898B11646874618159","AFG","Puli Alam",1285130.54989599
1999,"17698898B6565197896692","AFG","Khost Wa Firing",93324.0042255949
1999,"17698898B34606037215802","AFG","Baraki Barak",1175081.90981003
1999,"17698898B10942587519321","AFG","Puli Hisar",17754.2955799932
1999,"17698898B52143357969212","AFG","Charkh",362966.963102113
1999,"17698898B82701186075668","AFG","Kharwar",136985.072433147
1999,"17698898B87088675092373","AFG","Burka",270199.900037354
1999,"17698898B97188555075093","AFG","Khas Kunar",243644.980126446
1999,"17698898B50805537510816","AFG","Nurgal",195156.723959897
1999,"17698898B284678917294","AFG","Dih Salah",131675.804929291
1999,"17698898B13238252869015","AFG","Chawkay",264141.84180571
1999,"17698898B633920692247","AFG","Khwaja Hijran (Jilga Nahrin)",7674.74910472776
1999,"17698898B49094759287106","AFG","Narang",379320.115592617
1999,"17698898B66712247557735","AFG","Kang",29812.3329406096
1999,"17698898B32644110556911","AFG","Baghlani Jadid",3606041.27250715
1999,"17698898B43925637284130","AFG","Chapa Dara",187231.084217976
1999,"17698898B39156943056373","AFG","Zaranj",6092863.2916209
1999,"17698898B74946320403220","AFG","Asadabad",479915.195820178
1999,"17698898B34012534665236","AFG","Puli Khumri",3338055.14057708
1999,"17698898B12728543796406","AFG","Sarkani",194149.179439778
1999,"17698898B34314103911118","AFG","Chahar Burjak",459176.941170578
