"year","shapeID","country","adm2","built_m2"
1984,"17698898B67359070524975","AFG","Deh Bala",149510.889972822
1984,"17698898B98443198567384","AFG","Gulran",337105.020832611
1984,"17698898B82675281335003","AFG","Koshk",568166.575962526
1984,"17698898B74585757664988","AFG","Chaparhar",745995.621513551
1984,"17698898B84066352785355","AFG","Koshki Kohna",66573.1999178916
1984,"17698898B31168234973124","AFG","Pachier Agam",175081.525569156
1984,"17698898B88962028797570","AFG","Kohsan",939999.203225868
1984,"17698898B58246966451205","AFG","Khogayani",724251.727855292
1984,"17698898B9118080572878","AFG","Shirzad",217615.371310266
1984,"17698898B30811011988841","AFG","Ghoryan",1529325.64519164
1984,"17698898B26698492431192","AFG","Hesarak",238063.530332717
1984,"17698898B40667895693210","AFG","Zanda  Jan
",702452.927997958
1984,"17698898B91002428816885","AFG","Azra",39258.1380593513
1984,"17698898B41376487693068","AFG","Guzara",2396819.9577924
1984,"17698898B76505255120202","AFG","Karukh",416114.543869801
1984,"17698898B14177024461677","AFG","Ali Khail (Jaji)",224323.196352624
1984,"17698898B13869186183429","AFG","Dand Patan",237502.187354321
1984,"17698898B48568225140824","AFG","Pashtun Zarghun",949870.200581645
1984,"17698898B82499644290934","AFG","Chamkani",613730.450273705
1984,"17698898B63154587164483","AFG","Laja Ahmad Khail",140874.897630872
1984,"17698898B66498358059232","AFG","Sayed Karam",138571.435357593
1984,"17698898B88187802806148","AFG","Ahmad Abad",295674.00116497
1984,"17698898B82424005626981","AFG","Obe",613502.00820199
1984,"17698898B50071469520952","AFG","Jani Khail",53627.0270390211
1984,"17698898B70680099642368","AFG","Farsi",2387.99985379726
1984,"17698898B10808081288517","AFG","Gardiz",2311887.36614252
1984,"17698898B98040886120926","AFG","Zurmat",1188762.29070297
1984,"17698898B63284847438017","AFG","Anar Dara",198688.412616842
1984,"17698898B57803424859740","AFG","Shawak",13299.6542675079
1984,"17698898B70788174101538","AFG","Qala Ka",145922.625242441
1984,"17698898B43056583417710","AFG","Khaki Safed",86799.8954560155
1984,"17698898B23157226416647","AFG","Shindand",3114802.72942913
1984,"17698898B94993264286601","AFG","Zadran",84074.6836219953
1984,"17698898B38396690303170","AFG","Jaji Maidan",260805.832830619
1984,"17698898B23350919974293","AFG","Bak",120155.296706709
1984,"17698898B4337459540017","AFG","Shib Koh",400481.561689108
1984,"17698898B69525481970606","AFG","Sabri",709242.524358059
1984,"17698898B12487072568653","AFG","Lash Wa Juwayn",97068.2280849756
1984,"17698898B13286214983571","AFG","Tere Zayi",384320.408351073
1984,"17698898B71599149457148","AFG","Pusht Rod",334645.37478642
1984,"17698898B48544319080592","AFG","Mosa Khail",130482.672670858
1984,"17698898B12847742424468","AFG","Farah",4677700.21730619
1984,"17698898B50021728189298","AFG","Qalandar",45672.0176828572
1984,"17698898B60738219309416","AFG","Bala Buluk",585880.381329537
1984,"17698898B35159094518715","AFG","Nadir Shah Kot",358615.734875461
1984,"17698898B61842936481586","AFG","Gulistan",41622.4652765665
1984,"17698898B7218373032226","AFG","Khost(Matun)",2713714.11985204
1984,"17698898B51729905625670","AFG","Gurbuz",355899.899383159
1984,"17698898B41043106697334","AFG","Pur Chaman",52578.5271947176
1984,"17698898B31116405926030","AFG","Mando Zayi",1521583.09307822
1984,"17698898B67472405327916","AFG","Tani",532418.655343948
1984,"17698898B50082095746100","AFG","Chahar Dara",979539.44143752
1984,"17698898B63900733266218","AFG","Bakwa",64770.5016075214
1984,"17698898B16828551038730","AFG","Shamal",52640.6415522451
1984,"17698898B60886536033067","AFG","Kunduz",4697219.60296334
1984,"17698898B16660327351788","AFG","Spira",152862.476196831
1984,"17698898B59041256807288","AFG","Guzargahi Nur",1765.8715435919
1984,"17698898B22210022467973","AFG","Mohammad Agha",131692.843293531
1984,"17698898B48695657788361","AFG","Khoshi",13396.027456221
1984,"17698898B99069409178709","AFG","Farang Wa Gharu",10189.7996435617
1984,"17698898B11646874618159","AFG","Puli Alam",797459.77501359
1984,"17698898B6565197896692","AFG","Khost Wa Firing",61766.4027466863
1984,"17698898B34606037215802","AFG","Baraki Barak",519376.177338454
1984,"17698898B10942587519321","AFG","Puli Hisar",14892.3994864769
1984,"17698898B52143357969212","AFG","Charkh",212677.379398291
